id_pedido,data_pedido,categoria,regiao,preco_venda,custo_produto,frete,dias_entrega,data_entrega,margem_lucro,mes_pedido
202,2023-11-08,Vestuário,Centro-Oeste,974.89901491208,642.5384885655399,136.0708018705936,11,2023-11-19,196.28972447594654,2023-11-01
203,2023-07-17,Esportes,Centro-Oeste,1136.503531166818,686.6042419464458,72.72061374557762,3,2023-07-20,377.1786754747946,2023-07-01
204,2023-01-10,Vestuário,Norte,474.7940244968049,320.0991807908815,47.85887709537006,11,2023-01-21,106.83596661055334,2023-01-01
205,2023-09-12,Vestuário,Sul,1874.673154996708,753.6071523351682,158.47923817412502,8,2023-09-20,962.5867644874148,2023-09-01
206,2023-07-20,Esportes,Sudeste,1956.6951253917068,1214.4944227183698,285.8169464629739,11,2023-07-31,456.3837562103631,2023-07-01
207,2023-08-21,Beleza,Norte,892.3758584656753,365.4546733848936,99.66468149112978,15,2023-09-05,427.2565035896519,2023-08-01
208,2023-01-03,Vestuário,Sudeste,1625.4733034409583,792.6330214284012,183.44618509312514,10,2023-01-13,649.394096919432,2023-01-01
209,2023-12-04,Esportes,Sul,547.6838410831988,274.4537742777419,62.74186297869404,13,2023-12-17,210.48820382676286,2023-12-01
210,2023-06-30,Esportes,Sul,1198.3969307155348,732.2312015147957,177.36112096175682,10,2023-07-10,288.8046082389824,2023-06-01
211,2023-08-27,Beleza,Centro-Oeste,905.4430210147984,370.60273145408513,92.98372792851706,4,2023-08-31,441.8565616321962,2023-08-01
212,2023-10-11,Esportes,Nordeste,416.0810283385217,272.5836234147404,44.707728082023216,5,2023-10-16,98.78967684175814,2023-10-01
213,2023-09-09,Móveis,Sudeste,66.74110266612843,37.61231110486214,7.578898472749267,3,2023-09-12,21.549893088517024,2023-09-01
214,2023-04-03,Beleza,Sul,793.7757444451563,495.04748889916607,53.291377095089096,8,2023-04-11,245.43687845090113,2023-04-01
215,2023-11-09,Móveis,Sudeste,298.62152482382953,180.44168291024457,27.910382543341875,14,2023-11-23,90.26945937024308,2023-11-01
216,2023-03-25,Beleza,Sudeste,1923.7986681982875,1018.5021472407918,271.3821102041113,6,2023-03-31,633.9144107533843,2023-03-01
217,2023-08-13,Esportes,Centro-Oeste,957.2066940949298,616.0043036072427,102.93213979088519,9,2023-08-22,238.27025069680195,2023-08-01
218,2023-03-02,Móveis,Centro-Oeste,505.06219401722774,338.2828041743695,71.13511454174115,10,2023-03-12,95.64427530111708,2023-03-01
219,2023-04-12,Eletrônicos,Norte,1606.5545717487112,1060.6200496172978,156.25586773307452,8,2023-04-20,389.67865439833884,2023-04-01
220,2023-06-20,Beleza,Nordeste,1357.2053826530464,711.0258170736614,105.27760099335863,7,2023-06-27,540.9019645860263,2023-06-01
221,2023-05-30,Móveis,Sudeste,1188.779964169953,730.3598140321307,156.9527871064451,10,2023-06-09,301.46736303137726,2023-05-01
222,2023-07-01,Esportes,Sul,1350.9408702841029,848.4256727686316,138.67453876652314,11,2023-07-12,363.84065874894816,2023-07-01
223,2023-11-06,Beleza,Norte,1491.7347340960987,913.3033502437593,188.15523409693398,4,2023-11-10,390.2761497554054,2023-11-01
224,2023-02-24,Esportes,Sul,1358.7106905994006,672.0309699642389,91.10008600036508,10,2023-03-06,595.5796346347965,2023-02-01
225,2023-02-23,Eletrônicos,Sul,344.47419575881213,199.25495273569075,34.18509481598616,3,2023-02-26,111.03414820713522,2023-02-01
226,2023-11-10,Beleza,Sudeste,1232.3379116598517,638.4122992057128,113.43326478435118,11,2023-11-21,480.4923476697877,2023-11-01
227,2023-06-22,Beleza,Centro-Oeste,1866.0937062231824,1033.9738147036321,262.26638994782786,10,2023-07-02,569.8535015717224,2023-06-01
228,2023-02-12,Beleza,Sul,793.3775300742127,413.19708898530115,43.304835058942984,11,2023-02-23,336.8756060299686,2023-02-01
229,2023-07-26,Eletrônicos,Sudeste,1771.987212775275,820.1743989779775,189.1856422620657,13,2023-08-08,762.6271715352319,2023-07-01
230,2023-03-26,Eletrônicos,Nordeste,1415.036186191719,984.0796747638339,189.9000124868183,13,2023-04-08,241.05649894106688,2023-03-01
231,2023-06-02,Eletrônicos,Nordeste,1476.3419466093183,1027.702654625888,179.9134564798177,10,2023-06-12,268.72583550361253,2023-06-01
232,2023-12-24,Esportes,Sudeste,599.0920911543071,413.50316129462215,79.35781575627203,6,2023-12-30,106.23111410341295,2023-12-01
233,2023-08-28,Eletrônicos,Sudeste,891.1323991487734,413.6710279632475,97.14589926769533,2,2023-08-30,380.31547191783056,2023-08-01
234,2023-02-18,Móveis,Sul,1466.012829192914,760.6546270857352,83.06768285829092,12,2023-03-02,622.2905192488879,2023-02-01
235,2023-05-19,Vestuário,Sudeste,1620.8045211387798,1112.7689422519886,124.82087459223717,10,2023-05-29,383.21470429455405,2023-05-01
236,2023-06-05,Eletrônicos,Sudeste,898.3449478982948,473.8690952361333,83.40850312555787,4,2023-06-09,341.0673495366036,2023-06-01
237,2023-10-01,Beleza,Nordeste,571.8211897998117,370.44555023210836,72.53750867814348,11,2023-10-12,128.83813088955986,2023-10-01
238,2023-02-24,Eletrônicos,Centro-Oeste,1578.181779885199,1051.1974688176645,164.9065775909903,5,2023-03-01,362.07773347654415,2023-02-01
239,2023-08-14,Vestuário,Norte,420.3324180212803,291.59587184771556,22.366755105001964,6,2023-08-20,106.36979106856279,2023-08-01
240,2023-09-07,Móveis,Sudeste,371.9461048254743,211.71328531345165,29.7128442695297,15,2023-09-22,130.51997524249296,2023-09-01
241,2023-06-19,Vestuário,Sudeste,75.194837001618,47.39835160919299,5.010879915917036,9,2023-06-28,22.785605476507968,2023-06-01
242,2023-10-19,Beleza,Sudeste,779.245593585074,347.8833626620967,75.06254639362623,14,2023-11-02,356.299684529351,2023-10-01
243,2023-05-28,Móveis,Sudeste,1174.4159845402464,588.6050135143006,145.0257727059553,3,2023-05-31,440.7851983199905,2023-05-01
244,2023-07-26,Esportes,Sudeste,1616.38244636124,1086.6085589324575,155.32175513453527,13,2023-08-08,374.45213229424724,2023-07-01
245,2023-07-08,Esportes,Sudeste,70.2229760820046,36.060439316224794,9.778996283451894,2,2023-07-10,24.383540482327916,2023-07-01
246,2023-11-23,Móveis,Nordeste,1766.32429928286,967.803912106207,194.7637048177736,14,2023-12-07,603.7566823588794,2023-11-01
247,2023-04-23,Esportes,Sudeste,1006.0716930311173,428.62919121988085,56.93538371801783,2,2023-04-25,520.5071180932187,2023-04-01
248,2023-01-27,Vestuário,Sudeste,1216.6232368792407,607.3079927106446,80.13902179195169,13,2023-02-09,529.1762223766444,2023-01-01
249,2023-04-04,Esportes,Nordeste,1357.507714862004,889.2891014247994,187.54179866157986,15,2023-04-19,280.67681477562473,2023-04-01
250,2023-05-13,Esportes,Sudeste,863.8601339189336,444.92108960993494,73.62519446572539,4,2023-05-17,345.31384984327326,2023-05-01
251,2023-03-27,Beleza,Nordeste,1580.969382636249,878.2751363334694,93.44652096890864,5,2023-04-01,609.247725333871,2023-03-01
252,2023-04-24,Vestuário,Sudeste,1485.8435526373796,882.4532381402873,114.42695332688913,9,2023-05-03,488.96336117020314,2023-04-01
253,2023-09-07,Vestuário,Nordeste,1700.8053744677454,923.6893260620188,131.89416377411544,4,2023-09-11,645.2218846316111,2023-09-01
254,2023-06-18,Eletrônicos,Norte,1339.9111377308145,699.5145304156102,114.80096561261556,12,2023-06-30,525.5956417025888,2023-06-01
255,2023-08-08,Esportes,Nordeste,1475.0772841158323,824.8268297036644,87.30139135366674,12,2023-08-20,562.9490630585011,2023-08-01
256,2023-02-07,Esportes,Nordeste,1798.1954395771027,1203.9599378500104,132.4574299021957,9,2023-02-16,461.77807182489653,2023-02-01
257,2023-12-28,Beleza,Sudeste,430.27123962529004,206.07722883005354,39.91827900413565,5,2024-01-02,184.27573179110084,2023-12-01
258,2023-12-12,Beleza,Nordeste,1965.210749884136,1243.5650310615454,214.91972077647802,5,2023-12-17,506.72599804611264,2023-12-01
259,2023-04-25,Eletrônicos,Sul,1636.2627469468862,819.438816680601,166.8326226695688,3,2023-04-28,649.9913075967164,2023-04-01
260,2023-12-27,Móveis,Sudeste,1183.378653228283,743.3124786051098,73.16005232958892,11,2024-01-07,366.9061222935842,2023-12-01
261,2023-09-24,Móveis,Nordeste,1074.19096151134,681.4654973901362,124.59092986187487,14,2023-10-08,268.1345342593289,2023-09-01
262,2023-08-08,Vestuário,Sudeste,1854.8503564670682,748.3732725414978,212.05679194411664,2,2023-08-10,894.4202919814536,2023-08-01
263,2023-08-01,Eletrônicos,Sudeste,110.67319512367249,74.31889132819113,9.256523325232726,11,2023-08-12,27.09778047024863,2023-08-01
264,2023-10-19,Vestuário,Sudeste,1460.4019863181747,947.4089916313338,179.61844364643204,3,2023-10-22,333.37455104040885,2023-10-01
265,2023-08-02,Móveis,Sudeste,937.1740045025945,521.9812785851736,92.9826403550523,12,2023-08-14,322.21008556236853,2023-08-01
266,2023-11-11,Beleza,Nordeste,1525.6288302363828,713.42782757086,83.63769768060942,5,2023-11-16,728.5633049849133,2023-11-01
267,2023-04-23,Móveis,Sudeste,122.6603404735215,71.02988016750011,13.726444296122738,3,2023-04-26,37.904016009898655,2023-04-01
268,2023-01-30,Beleza,Sudeste,1402.1406962303445,748.9073047897573,200.41141090269826,10,2023-02-09,452.8219805378889,2023-01-01
269,2023-07-06,Beleza,Norte,334.8133640945889,193.37384498781452,22.27915883195512,8,2023-07-14,119.16036027481927,2023-07-01
270,2023-12-30,Beleza,Sudeste,534.3619530205615,253.60744973575913,71.09883379275233,11,2024-01-10,209.65566949205004,2023-12-01
271,2023-02-16,Beleza,Sudeste,572.290668473579,327.6133624184124,42.44125482167807,11,2023-02-27,202.23605123348852,2023-02-01
272,2023-04-15,Vestuário,Centro-Oeste,1194.8523689759895,642.0078421027043,169.99842241362234,14,2023-04-29,382.84610445966285,2023-04-01
273,2023-07-21,Móveis,Sul,593.3138448395766,309.3173058520289,84.01116436570271,15,2023-08-05,199.98537462184504,2023-07-01
274,2023-03-29,Vestuário,Sudeste,528.4888193011284,212.83961593338034,57.11245540702426,9,2023-04-07,258.5367479607238,2023-03-01
275,2023-09-25,Beleza,Norte,1654.9093364737928,1017.6294946434347,83.00575205984082,8,2023-10-03,554.2740897705173,2023-09-01
276,2023-06-30,Vestuário,Sudeste,1525.4344580229372,661.9542309061109,227.05938574250405,7,2023-07-07,636.4208413743222,2023-06-01
277,2023-11-03,Beleza,Nordeste,974.1546072997153,611.7226804295692,129.6037294590555,13,2023-11-16,232.82819741109057,2023-11-01
278,2023-01-10,Móveis,Sudeste,316.35478324024007,213.55153336195792,41.046996432700915,15,2023-01-25,61.75625344558123,2023-01-01
279,2023-05-01,Móveis,Sul,389.98354331124574,223.98799052818322,52.85975331780057,11,2023-05-12,113.13579946526195,2023-05-01
280,2023-03-30,Vestuário,Sudeste,1835.849614732433,833.0698103544937,201.24360489263066,7,2023-04-06,801.5361994853088,2023-03-01
281,2023-02-06,Eletrônicos,Nordeste,563.0182366352528,345.0560697268608,79.4782422727177,8,2023-02-14,138.48392463567433,2023-02-01
282,2023-07-13,Móveis,Centro-Oeste,1773.6658187001012,757.8383815351109,176.1955671058093,5,2023-07-18,839.631870059181,2023-07-01
283,2023-06-12,Móveis,Norte,601.011126418598,291.7407304276035,50.72567005762717,9,2023-06-21,258.5447259333673,2023-06-01
284,2023-10-10,Vestuário,Sudeste,1793.785705510527,1156.5448680276002,115.40843733721456,11,2023-10-21,521.8324001457122,2023-10-01
285,2023-02-15,Esportes,Sul,1170.5641989829019,670.6431486421159,152.1197518305745,8,2023-02-23,347.8012985102115,2023-02-01
286,2023-10-14,Esportes,Sul,1374.202733160928,732.9741337368757,166.54175700581817,6,2023-10-20,474.686842418234,2023-10-01
287,2023-12-13,Eletrônicos,Sudeste,1425.3015537862666,883.4650752849511,154.6862060852906,11,2023-12-24,387.1502724160249,2023-12-01
288,2023-12-22,Móveis,Sudeste,564.5355656626634,307.4260355049373,57.425100939710674,10,2024-01-01,199.68442921801545,2023-12-01
289,2023-11-05,Vestuário,Norte,706.9937469437718,379.7918733264556,53.854842437371175,12,2023-11-17,273.3470311799451,2023-11-01
290,2023-10-07,Vestuário,Norte,753.0049529508688,371.63090017127394,108.61078697619946,12,2023-10-19,272.76326580339537,2023-10-01
291,2023-09-01,Eletrônicos,Norte,765.9018272184767,409.9016785794351,92.66004700682706,5,2023-09-06,263.34010163221456,2023-09-01
292,2023-07-22,Eletrônicos,Nordeste,720.1580833410844,340.96083891775163,89.3280292771646,11,2023-08-02,289.8692151461682,2023-07-01
293,2023-08-13,Vestuário,Sudeste,1410.7078760280274,700.116502234016,161.44697460799082,3,2023-08-16,549.1443991860206,2023-08-01
294,2023-07-25,Eletrônicos,Sudeste,267.502754740417,179.4873585015905,19.22855051820441,8,2023-08-02,68.78684572062208,2023-07-01
295,2023-12-14,Beleza,Nordeste,425.0192725798115,261.40585356323203,36.0683801845651,14,2023-12-28,127.54503883201438,2023-12-01
296,2023-10-16,Vestuário,Centro-Oeste,208.7433791020885,99.53102280654714,14.277130147403133,7,2023-10-23,94.93522614813824,2023-10-01
297,2023-04-03,Vestuário,Sul,900.5437782849185,522.481209514895,74.08996875920897,6,2023-04-09,303.9726000108145,2023-04-01
298,2023-10-19,Vestuário,Sudeste,1843.8459386932664,795.9045443077515,254.51869320769885,11,2023-10-30,793.422701177816,2023-10-01
299,2023-10-28,Eletrônicos,Nordeste,914.4280174863525,639.0658293580973,81.85625171241486,12,2023-11-09,193.50593641584032,2023-10-01
300,2023-12-18,Vestuário,Sudeste,576.8370870035142,268.1388370794919,67.32272722779042,2,2023-12-20,241.37552269623183,2023-12-01
301,2023-12-24,Vestuário,Nordeste,483.04227811750025,257.92123171186824,57.57717744817652,10,2024-01-03,167.5438689574555,2023-12-01
302,2023-06-21,Eletrônicos,Centro-Oeste,1593.5716048930772,1047.541739081702,130.47073469736165,14,2023-07-05,415.55913111401355,2023-06-01
303,2023-09-10,Eletrônicos,Sul,546.6472744825296,307.9405296733943,53.523534497526065,5,2023-09-15,185.18321031160926,2023-09-01
304,2023-05-15,Beleza,Sul,163.21541310753673,66.47885465721394,12.39039013597457,3,2023-05-18,84.34616831434822,2023-05-01
305,2023-12-30,Beleza,Nordeste,789.5714084617794,352.83901281243374,46.43945238770855,10,2024-01-09,390.29294326163705,2023-12-01
306,2023-09-18,Eletrônicos,Sudeste,1817.7334124455228,1009.9096267269555,97.51021814413124,13,2023-10-01,710.3135675744361,2023-09-01
307,2023-06-08,Beleza,Sudeste,418.3706367970444,269.3508599472386,46.90683407339066,14,2023-06-22,102.1129427764152,2023-06-01
308,2023-05-21,Beleza,Nordeste,736.0357484896667,388.8417599327479,86.2026846325044,6,2023-05-27,260.9913039244144,2023-05-01
309,2023-01-30,Móveis,Sudeste,950.9396564681083,488.59438139713035,81.4775416108172,13,2023-02-12,380.86773346016076,2023-01-01
310,2023-02-23,Esportes,Sudeste,1915.036661713384,785.2207925295176,219.21645418173952,4,2023-02-27,910.5994150021271,2023-02-01
311,2023-01-02,Vestuário,Nordeste,246.91719212569296,139.7281094125399,31.521850865118836,5,2023-01-07,75.66723184803422,2023-01-01
312,2023-01-28,Esportes,Sudeste,119.72273640567437,73.07159299421033,17.210770774344166,12,2023-02-09,29.440372637119868,2023-01-01
313,2023-04-21,Eletrônicos,Sul,1310.4551873053424,849.6023783877752,80.37991558580421,8,2023-04-29,380.47289333176303,2023-04-01
314,2023-07-31,Eletrônicos,Centro-Oeste,177.3397937999107,94.40442023318397,25.95575133281775,6,2023-08-06,56.97962223390897,2023-07-01
315,2023-08-23,Móveis,Sul,672.9323517880403,458.2244122481075,35.54157176162607,10,2023-09-02,179.16636777830666,2023-08-01
316,2023-09-22,Vestuário,Sudeste,561.2208101083525,282.02653108367997,34.47973813827034,10,2023-10-02,244.71454088640215,2023-09-01
317,2023-11-06,Eletrônicos,Sudeste,1586.2790905521251,825.9500302058208,128.38238045700336,4,2023-11-10,631.946679889301,2023-11-01
318,2023-05-18,Vestuário,Sudeste,320.9378497907892,219.4222880943859,28.944186446249216,10,2023-05-28,72.57137525015408,2023-05-01
319,2023-07-18,Móveis,Sudeste,1346.8495902139693,684.4801094102203,102.63639415118335,10,2023-07-28,559.7330866525657,2023-07-01
320,2023-04-25,Vestuário,Sudeste,1819.7759746806696,817.0624083781579,126.0495991508669,5,2023-04-30,876.6639671516448,2023-04-01
321,2023-03-23,Beleza,Sul,643.3446502778679,369.7378623522882,80.45367768795904,15,2023-04-07,193.1531102376207,2023-03-01
322,2023-04-18,Móveis,Nordeste,1460.8473551808856,757.4921109733529,153.94092987137773,14,2023-05-02,549.414314336155,2023-04-01
323,2023-07-21,Móveis,Sudeste,759.9989424925297,506.17082430183467,40.33943846928063,9,2023-07-30,213.48867972141446,2023-07-01
324,2023-03-14,Móveis,Nordeste,893.6012877500616,569.1097494698074,126.00408016034514,12,2023-03-26,198.48745811990904,2023-03-01
325,2023-05-27,Beleza,Sul,1471.2924651103094,829.6891242875973,94.55050355617274,12,2023-06-08,547.0528372665393,2023-05-01
326,2023-12-01,Esportes,Nordeste,562.4558532610536,235.64143011496594,52.848235730800795,11,2023-12-12,273.9661874152868,2023-12-01
327,2023-02-15,Esportes,Nordeste,1549.4946597027592,887.6225115764631,147.18089098412725,15,2023-03-02,514.6912571421689,2023-02-01
328,2023-09-04,Beleza,Sul,1044.9430447537452,484.5335358186145,121.09679818249867,8,2023-09-12,439.31271075263203,2023-09-01
329,2023-05-11,Beleza,Sul,1382.2695822804235,878.119936429861,101.01333247636087,7,2023-05-18,403.1363133742016,2023-05-01
330,2023-05-30,Esportes,Sudeste,917.0471857185476,509.6162996126414,137.37043474441305,15,2023-06-14,270.0604513614931,2023-05-01
331,2023-03-02,Eletrônicos,Nordeste,1275.8717779419385,805.190556638587,117.91199708693756,11,2023-03-13,352.7692242164139,2023-03-01
332,2023-01-20,Esportes,Sudeste,1337.1979193063453,780.7436282456089,100.78581969443886,5,2023-01-25,455.6684713662976,2023-01-01
333,2023-06-19,Esportes,Sul,122.99703471362591,80.98420700707585,7.569238435658739,15,2023-07-04,34.443589270891316,2023-06-01
334,2023-12-20,Beleza,Centro-Oeste,1574.967408098746,667.0976670346387,154.6736930570293,2,2023-12-22,753.1960480070782,2023-12-01
335,2023-01-17,Esportes,Sudeste,1117.6627424079925,455.5888001087277,78.78376166192106,7,2023-01-24,583.2901806373437,2023-01-01
336,2023-03-23,Eletrônicos,Centro-Oeste,901.674409606494,614.5511847039966,55.41172447105063,5,2023-03-28,231.7115004314468,2023-03-01
337,2023-07-30,Beleza,Sudeste,202.20193556742743,88.0701565649051,13.72766162816602,10,2023-08-09,100.4041173743563,2023-07-01
338,2023-06-23,Esportes,Nordeste,1677.2311087697744,899.7761185251571,94.82679992272917,11,2023-07-04,682.6281903218882,2023-06-01
339,2023-09-30,Móveis,Nordeste,1084.0930424747057,472.29551161728733,58.60509738513061,14,2023-10-14,553.1924334722878,2023-09-01
340,2023-04-04,Esportes,Sudeste,1892.5960161490366,801.7090773370558,120.43299797111261,2,2023-04-06,970.4539408408682,2023-04-01
341,2023-11-26,Vestuário,Nordeste,546.0012774681672,324.3639912422134,62.74395467869036,4,2023-11-30,158.8933315472635,2023-11-01
342,2023-06-27,Eletrônicos,Centro-Oeste,1531.0613813693635,656.6832726339273,221.44092141951214,4,2023-07-01,652.937187315924,2023-06-01
343,2023-06-28,Vestuário,Norte,943.0749146966264,401.964125548443,74.90182644500918,2,2023-06-30,466.20896270317417,2023-06-01
344,2023-03-15,Beleza,Centro-Oeste,1794.4464082247578,1159.1228628464696,120.44446189634651,14,2023-03-29,514.8790834819416,2023-03-01
345,2023-10-31,Vestuário,Sudeste,282.01690821442753,147.45987520011332,22.25467494003877,10,2023-11-10,112.30235807427545,2023-10-01
346,2023-11-20,Esportes,Sul,1510.0584320374765,1036.085044895484,210.78746213030692,9,2023-11-29,263.1859250116854,2023-11-01
347,2023-12-12,Eletrônicos,Sudeste,897.7121796575375,537.8945848732178,122.6522570376517,10,2023-12-22,237.165337746668,2023-12-01
348,2023-11-13,Eletrônicos,Sul,1670.6540355808102,771.1702587737072,204.43796074124765,9,2023-11-22,695.0458160658552,2023-11-01
349,2023-08-19,Vestuário,Nordeste,1874.5647042058408,1297.4979362785691,233.9178116219417,7,2023-08-26,343.14895630533,2023-08-01
350,2023-04-26,Esportes,Sudeste,571.8690571025945,321.8343484637971,63.99558314780224,3,2023-04-29,186.0391254909952,2023-04-01
351,2023-08-02,Eletrônicos,Norte,1933.7232717196457,1008.3032939544952,143.85774921671694,5,2023-08-07,781.5622285484336,2023-08-01
352,2023-04-18,Esportes,Norte,1370.1765781384893,908.1894235669099,137.11742063566493,14,2023-05-02,324.86973393591444,2023-04-01
353,2023-05-27,Móveis,Centro-Oeste,62.50269931042567,34.21962592162211,8.191406259935142,8,2023-06-04,20.091667128868416,2023-05-01
354,2023-11-22,Beleza,Nordeste,1422.609303810168,726.1702897510928,147.4310432102324,7,2023-11-29,549.0079708488429,2023-11-01
355,2023-08-24,Esportes,Sudeste,145.6105074379593,84.15472153071023,12.41116729411853,5,2023-08-29,49.04461861313055,2023-08-01
356,2023-03-30,Vestuário,Nordeste,194.36578341992572,101.44590892535318,24.30915001716652,11,2023-04-10,68.61072447740602,2023-03-01
357,2023-01-30,Beleza,Sudeste,201.47485879715532,97.26036654208464,16.785752871849812,11,2023-02-10,87.42873938322087,2023-01-01
358,2023-04-16,Esportes,Centro-Oeste,1946.7209951253608,855.6728785421155,225.44776155694854,15,2023-05-01,865.6003550262967,2023-04-01
359,2023-04-13,Vestuário,Norte,246.80444176774472,98.7727310472118,26.311735144501114,3,2023-04-16,121.7199755760318,2023-04-01
360,2023-08-31,Eletrônicos,Sul,855.3383642691188,467.3908999427977,52.026080359435745,14,2023-09-14,335.9213839668853,2023-08-01
361,2023-12-11,Vestuário,Norte,1963.3321291883476,1335.836202305047,207.30338423240448,5,2023-12-16,420.19254265089614,2023-12-01
362,2023-09-15,Esportes,Sudeste,103.56433495180681,71.16343298266418,10.669698853034152,8,2023-09-23,21.731203116108485,2023-09-01
363,2023-07-03,Vestuário,Sul,1697.8958728606813,865.372589344614,162.51882514506795,6,2023-07-09,670.0044583709994,2023-07-01
364,2023-11-27,Eletrônicos,Sudeste,1305.1381456083618,900.8348702188719,170.81182821392636,3,2023-11-30,233.4914471755636,2023-11-01
365,2023-10-14,Eletrônicos,Norte,939.8985325591639,442.70412396923945,84.64024273212183,7,2023-10-21,412.55416585780256,2023-10-01
366,2023-07-16,Eletrônicos,Sudeste,1707.3737804195844,765.067954835387,176.8442396632833,11,2023-07-27,765.4615859209141,2023-07-01
367,2023-05-22,Esportes,Sul,1681.8214959348552,982.1628277446956,194.32257498417275,11,2023-06-02,505.3360932059868,2023-05-01
368,2023-07-11,Vestuário,Nordeste,966.1030146060511,598.8429349397659,106.93544668172498,8,2023-07-19,260.32463298456025,2023-07-01
369,2023-08-22,Esportes,Sudeste,1976.855675119441,949.9551436673012,264.8848228017251,7,2023-08-29,762.0157086504148,2023-08-01
370,2023-02-16,Vestuário,Sul,1115.1294333976693,758.879738262436,96.71166838833265,11,2023-02-27,259.53802674690064,2023-02-01
371,2023-07-12,Vestuário,Sul,1489.0353809809312,962.4785301123867,126.09705267162909,13,2023-07-25,400.4597981969155,2023-07-01
372,2023-02-18,Beleza,Sul,1722.9807013296522,1058.357476581295,247.40924914585938,4,2023-02-22,417.21397560249784,2023-02-01
373,2023-01-22,Eletrônicos,Sul,1926.0858994093724,958.157348218741,274.79778558690845,11,2023-02-02,693.1307656037229,2023-01-01
374,2023-09-14,Esportes,Sudeste,1015.0601228000596,457.66961118150397,54.08638218876541,14,2023-09-28,503.3041294297902,2023-09-01
375,2023-08-23,Eletrônicos,Sudeste,294.89503192016855,189.08095229229713,20.69749282067825,8,2023-08-31,85.11658680719317,2023-08-01
376,2023-05-12,Eletrônicos,Centro-Oeste,523.8051683059894,332.67913470947326,39.04536119319044,15,2023-05-27,152.08067240332565,2023-05-01
377,2023-03-08,Móveis,Sul,323.4328463440761,168.92929524773137,47.781653749584976,8,2023-03-16,106.72189734675975,2023-03-01
378,2023-07-06,Eletrônicos,Sudeste,1055.1521760993637,452.8611134340739,150.88429686646967,6,2023-07-12,451.4067657988202,2023-07-01
379,2023-02-22,Eletrônicos,Sudeste,1721.5954434708692,773.3124290611033,222.77022572914174,8,2023-03-02,725.5127886806241,2023-02-01
380,2023-05-05,Beleza,Sul,1815.1404225383885,1069.5722670090836,123.15019868026445,11,2023-05-16,622.4179568490405,2023-05-01
381,2023-02-28,Vestuário,Nordeste,1636.787897523027,1032.5698458270185,140.57608024452588,6,2023-03-06,463.6419714514825,2023-02-01
382,2023-11-21,Beleza,Sudeste,1209.649803081993,794.2052878214272,158.2266657802559,3,2023-11-24,257.21784948030995,2023-11-01
383,2023-06-19,Vestuário,Sudeste,1625.358526792843,1134.1860232261197,83.99302300652033,3,2023-06-22,407.1794805602029,2023-06-01
384,2023-07-09,Esportes,Sul,1453.3095657476224,737.3830067965287,213.76069787359756,4,2023-07-13,502.1658610774962,2023-07-01
385,2023-06-11,Esportes,Nordeste,1388.5427927598357,622.2665522222707,117.37308801174224,8,2023-06-19,648.9031525258229,2023-06-01
386,2023-03-28,Vestuário,Sul,1986.587320244871,956.4363641454332,139.6997323373421,15,2023-04-12,890.4512237620957,2023-03-01
387,2023-08-16,Esportes,Nordeste,671.6344841057435,335.0855667098306,58.0339934199836,9,2023-08-25,278.51492397592926,2023-08-01
388,2023-02-26,Beleza,Nordeste,785.3704326786101,346.0538206405602,86.67339901406329,4,2023-03-02,352.64321302398656,2023-02-01
389,2023-05-28,Esportes,Sudeste,1666.2572165601887,727.0498911800881,237.56901434885938,10,2023-06-07,701.6383110312412,2023-05-01
390,2023-01-27,Esportes,Sul,485.613644879777,280.991186722497,69.64337400775882,13,2023-02-09,134.97908414952116,2023-01-01
391,2023-06-23,Esportes,Sul,1936.9742829003371,1323.5188145980976,222.09914629020554,11,2023-07-04,391.35632201203396,2023-06-01
392,2023-06-23,Esportes,Nordeste,1788.7854134198278,1200.4118396561078,189.71453754773611,10,2023-07-03,398.659036215984,2023-06-01
393,2023-01-03,Vestuário,Norte,1790.5458904569969,1012.0014170015664,95.66790835231406,8,2023-01-11,682.8765651031164,2023-01-01
394,2023-04-05,Móveis,Sul,243.59330169390887,125.7043550732167,31.334833717923452,12,2023-04-17,86.55411290276871,2023-04-01
395,2023-07-10,Vestuário,Norte,213.15268321195617,85.89925290049823,23.605661933245912,9,2023-07-19,103.64776837821204,2023-07-01
396,2023-05-18,Vestuário,Sul,1896.419076784514,1291.1430722636692,97.60013287155903,7,2023-05-25,507.6758716492857,2023-05-01
397,2023-09-12,Móveis,Norte,1380.8581329300068,558.1504245409091,92.91651070039379,6,2023-09-18,729.791197688704,2023-09-01
398,2023-03-25,Móveis,Norte,597.1622720127925,303.8451256033394,88.80224323002341,12,2023-04-06,204.51490317942972,2023-03-01
399,2023-11-05,Esportes,Sul,1034.604445588775,670.2717125455348,56.33230139779358,11,2023-11-16,308.0004316454466,2023-11-01
400,2023-12-23,Vestuário,Nordeste,1035.1029797107913,591.4875477496417,55.57640448945334,2,2023-12-25,388.03902747169616,2023-12-01
401,2023-06-06,Beleza,Sudeste,1092.6727141719311,639.5168113582299,144.3378946548093,9,2023-06-15,308.8180081588919,2023-06-01
402,2023-08-26,Beleza,Norte,1967.7855454036035,1012.8940012891223,171.075635910748,5,2023-08-31,783.8159082037331,2023-08-01
403,2023-07-15,Beleza,Nordeste,883.9114501257427,359.74298970308627,108.39538521397108,15,2023-07-30,415.7730752086853,2023-07-01
